,tempos[s],u_1,u_2,u_3,u_4,u_5,u_bar,u_prime_1,u_prime_2,u_prime_3,u_prime_4,u_prime_5
5435,1.087,1.7006,0.9731,0.6873,0.9887,1.2424,1.1131833333333334,-0.5874166666666665,0.14008333333333345,0.4258833333333334,0.12448333333333339,-0.12921666666666654
5436,1.0872,1.7006,0.9673,0.6846,0.991,1.2468,1.1129166666666663,-0.5876833333333336,0.14561666666666628,0.42831666666666635,0.12191666666666634,-0.13388333333333358
5437,1.0874,1.7028,0.9614,0.6859,0.979,1.2479,1.1107333333333334,-0.5920666666666667,0.14933333333333332,0.4248333333333334,0.13173333333333337,-0.13716666666666666
5438,1.0876,1.7006,0.9549,0.6859,0.9738,1.2501,1.1088166666666666,-0.5917833333333333,0.1539166666666666,0.4229166666666666,0.13501666666666656,-0.14128333333333343
5439,1.0878,1.7028,0.9477,0.6873,0.9744,1.2457,1.107616666666667,-0.5951833333333332,0.15991666666666693,0.4203166666666669,0.13321666666666687,-0.1380833333333331
5440,1.088,1.6985,0.9404,0.6873,0.9697,1.2391,1.1038333333333334,-0.5946666666666665,0.16343333333333343,0.4165333333333334,0.13413333333333344,-0.13526666666666665
5441,1.0882,1.7093,0.9322,0.6887,0.9645,1.2338,1.1027833333333332,-0.6065166666666668,0.1705833333333332,0.41408333333333325,0.1382833333333332,-0.13101666666666678
5442,1.0884,1.705,0.9239,0.6901,0.9586,1.2306,1.0994333333333333,-0.6055666666666668,0.1755333333333332,0.4093333333333332,0.14083333333333325,-0.13116666666666665
5443,1.0886,1.6985,0.9161,0.6901,0.9544,1.2191,1.0944666666666667,-0.6040333333333332,0.17836666666666667,0.40436666666666665,0.14006666666666667,-0.12463333333333337
5444,1.0888,1.7028,0.9073,0.6928,0.949,1.21,1.0917833333333333,-0.6110166666666668,0.18448333333333333,0.39898333333333336,0.14278333333333337,-0.11821666666666664
5445,1.089,1.7071,0.899,0.6914,0.946,1.203,1.08925,-0.61785,0.19025000000000003,0.39785000000000004,0.1432500000000001,-0.11375000000000002
5446,1.0892,1.7028,0.8912,0.6942,0.9429,1.205,1.08755,-0.6152500000000001,0.19635000000000002,0.39335,0.14465000000000006,-0.11745000000000005
5447,1.0894,1.7006,0.8816,0.6969,0.9423,1.1847,1.0825833333333335,-0.6180166666666664,0.2009833333333334,0.3856833333333335,0.14028333333333343,-0.10211666666666663
5448,1.0896,1.7071,0.8771,0.6955,0.9436,1.1904,1.0838833333333333,-0.6232166666666668,0.20678333333333332,0.3883833333333333,0.14028333333333332,-0.10651666666666659
5449,1.0898,1.692,0.867,0.6955,0.9484,1.171,1.0772833333333336,-0.6147166666666664,0.2102833333333336,0.3817833333333336,0.12888333333333357,-0.09371666666666645
5450,1.09,1.7093,0.8582,0.6969,0.9562,1.1746,1.0808666666666666,-0.6284333333333334,0.22266666666666668,0.3839666666666667,0.12466666666666659,-0.09373333333333345
5451,1.0902,1.7071,0.8524,0.6996,0.9662,1.1647,1.0800333333333334,-0.6270666666666667,0.22763333333333335,0.3804333333333334,0.11383333333333345,-0.08466666666666667
5452,1.0904,1.7071,0.8448,0.6996,0.9796,1.1701,1.0819333333333334,-0.6251666666666666,0.23713333333333342,0.3823333333333334,0.10233333333333339,-0.0881666666666665
5453,1.0906,1.7006,0.8378,0.7022,0.9928,1.1612,1.0808666666666666,-0.6197333333333332,0.24306666666666665,0.3786666666666666,0.08806666666666663,-0.08033333333333337
5454,1.0908,1.7028,0.8289,0.7062,1.006,1.1647,1.0832333333333335,-0.6195666666666666,0.2543333333333335,0.37703333333333344,0.07723333333333349,-0.08146666666666658
5455,1.091,1.7071,0.8206,0.7101,1.0199,1.1569,1.0842666666666665,-0.6228333333333336,0.2636666666666665,0.37416666666666654,0.06436666666666646,-0.07263333333333355
5456,1.0912,1.705,0.8131,0.7127,1.0335,1.1612,1.0861166666666666,-0.6188833333333335,0.2730166666666666,0.3734166666666666,0.052616666666666534,-0.07508333333333339
5457,1.0914,1.705,0.8033,0.7179,1.0443,1.1543,1.0860333333333334,-0.6189666666666667,0.2827333333333334,0.3681333333333334,0.0417333333333334,-0.0682666666666667
5458,1.0916,1.7006,0.7953,0.723,1.053,1.1595,1.0871666666666666,-0.6134333333333333,0.2918666666666666,0.36416666666666664,0.03416666666666668,-0.07233333333333336
5459,1.0918,1.7028,0.787,0.7292,1.06,1.1492,1.0866666666666667,-0.6161333333333334,0.29966666666666664,0.3574666666666667,0.026666666666666616,-0.06253333333333333
5460,1.092,1.7093,0.7753,0.7341,1.0658,1.156,1.08875,-0.6205499999999999,0.3134500000000001,0.35465000000000013,0.022950000000000026,-0.06724999999999981
5461,1.0922,1.7115,0.7688,0.7402,1.069,1.1475,1.0882,-0.6233,0.3194,0.3480000000000001,0.019200000000000106,-0.05929999999999991
5462,1.0924,1.705,0.7587,0.7497,1.071,1.1475,1.0873833333333334,-0.6176166666666667,0.3286833333333333,0.33768333333333334,0.016383333333333416,-0.060116666666666596
5463,1.0926,1.692,0.7494,0.7566,1.071,1.1459,1.0845833333333335,-0.6074166666666665,0.3351833333333335,0.3279833333333334,0.013583333333333503,-0.061316666666666464
5464,1.0928,1.7093,0.7412,0.7623,1.0703,1.1384,1.0857166666666667,-0.6235833333333334,0.3445166666666667,0.3234166666666667,0.015416666666666634,-0.052683333333333415
5465,1.093,1.6963,0.7327,0.769,1.0684,1.136,1.0825666666666665,-0.6137333333333335,0.34986666666666644,0.31356666666666644,0.014166666666666439,-0.053433333333333444
5466,1.0932,1.7006,0.7277,0.7756,1.0664,1.136,1.08325,-0.6173499999999998,0.35555000000000003,0.3076500000000001,0.01685000000000003,-0.05274999999999985
5467,1.0934,1.7159,0.7189,0.782,1.0632,1.1336,1.0845,-0.6314,0.36560000000000004,0.3025,0.021300000000000097,-0.04909999999999992
5468,1.0936,1.7006,0.7125,0.7893,1.0606,1.1288,1.0809,-0.6196999999999999,0.36839999999999995,0.29159999999999997,0.020299999999999985,-0.047900000000000054
5469,1.0938,1.705,0.7112,0.7841,1.0581,1.1296,1.0803,-0.6247,0.3691,0.2962,0.022199999999999998,-0.0492999999999999
5470,1.094,1.7028,0.7073,0.7975,1.0536,1.128,1.0805333333333336,-0.6222666666666665,0.37323333333333353,0.2830333333333336,0.026933333333333476,-0.047466666666666324
5471,1.0942,1.7093,0.7046,0.8015,1.0536,1.1328,1.0826666666666667,-0.6266333333333334,0.37806666666666666,0.2811666666666667,0.029066666666666574,-0.05013333333333336
5472,1.0944,1.705,0.702,0.8075,1.0536,1.1368,1.0832166666666667,-0.6217833333333334,0.38121666666666676,0.2757166666666667,0.029616666666666625,-0.053583333333333316
5473,1.0946,1.7028,0.7073,0.8055,1.053,1.1384,1.0836,-0.6192000000000002,0.37629999999999986,0.2780999999999999,0.03059999999999996,-0.05480000000000018
5474,1.0948,1.7071,0.702,0.8113,1.0549,1.1442,1.0857166666666667,-0.6213833333333334,0.3837166666666667,0.27441666666666664,0.030816666666666714,-0.05848333333333344
5475,1.095,1.705,0.6939,0.8142,1.0587,1.1517,1.0864166666666666,-0.6185833333333335,0.3925166666666666,0.27221666666666655,0.02771666666666661,-0.06528333333333336
5476,1.0952,1.7028,0.6953,0.818,1.0606,1.15,1.0869833333333334,-0.6158166666666667,0.3916833333333334,0.26898333333333346,0.026383333333333425,-0.0630166666666665
5477,1.0954,1.7071,0.6966,0.8236,1.0645,1.1569,1.0906833333333334,-0.6164166666666666,0.39408333333333345,0.26708333333333345,0.026183333333333447,-0.06621666666666659
5478,1.0956,1.7071,0.6953,0.8291,1.0703,1.1534,1.0917999999999999,-0.6153000000000002,0.39649999999999985,0.26269999999999993,0.021499999999999853,-0.0616000000000001
5479,1.0958,1.6792,0.6966,0.8354,1.0697,1.1526,1.0882166666666668,-0.5909833333333332,0.39161666666666684,0.2528166666666668,0.018516666666666737,-0.06438333333333324
5480,1.096,1.7137,0.6966,0.8424,1.0743,1.1543,1.0962166666666668,-0.6174833333333332,0.39961666666666684,0.2538166666666668,0.021916666666666806,-0.058083333333333265
5481,1.0962,1.738,0.6966,0.85,1.0872,1.1492,1.1028666666666667,-0.6351333333333333,0.40626666666666666,0.2528666666666667,0.015666666666666718,-0.04633333333333334
5482,1.0964,1.6942,0.698,0.8559,1.0928,1.15,1.0978833333333335,-0.5963166666666664,0.3998833333333336,0.24198333333333355,0.005083333333333551,-0.05211666666666637
5483,1.0966,1.7028,0.6993,0.8632,1.0949,1.1417,1.09975,-0.6030500000000001,0.40045,0.23655000000000004,0.004850000000000021,-0.04194999999999993
5484,1.0968,1.7093,0.6993,0.8703,1.0985,1.1336,1.1013,-0.6080000000000001,0.4019999999999999,0.23099999999999998,0.0027999999999999137,-0.032299999999999995
5485,1.097,1.7006,0.7033,0.8765,1.1006,1.1264,1.1007333333333333,-0.5998666666666665,0.3974333333333333,0.2242333333333334,0.00013333333333331865,-0.025666666666666726
5486,1.0972,1.7028,0.7046,0.8825,1.1021,1.1218,1.1018333333333334,-0.6009666666666666,0.39723333333333344,0.2193333333333335,-0.0002666666666666373,-0.019966666666666466
5487,1.0974,1.705,0.7059,0.887,1.105,1.1156,1.1026500000000001,-0.6023499999999999,0.39675000000000016,0.21565000000000012,-0.002349999999999852,-0.012949999999999795
5488,1.0976,1.705,0.7073,0.8928,1.1101,1.1052,1.103,-0.6020000000000001,0.39569999999999994,0.21019999999999994,-0.007100000000000106,-0.0021999999999999797
5489,1.0978,1.6985,0.7112,0.8935,1.1192,1.1111,1.1052166666666665,-0.5932833333333334,0.39401666666666646,0.21171666666666655,-0.013983333333333459,-0.0058833333333334625
5490,1.098,1.705,0.7125,0.8956,1.127,1.1016,1.1066166666666666,-0.5983833333333335,0.39411666666666656,0.21101666666666663,-0.02038333333333342,0.005016666666666669
5491,1.0982,1.7093,0.7099,0.8963,1.139,1.0867,1.1065666666666667,-0.6027333333333333,0.3966666666666667,0.2102666666666667,-0.032433333333333314,0.0198666666666667
5492,1.0984,1.6985,0.7112,0.8963,1.1481,1.0826,1.10585,-0.5926499999999999,0.39464999999999995,0.20955000000000001,-0.0422499999999999,0.023249999999999993
5493,1.0986,1.705,0.7125,0.8963,1.1627,1.0745,1.1082666666666665,-0.5967333333333336,0.3957666666666665,0.21196666666666653,-0.054433333333333556,0.0337666666666665
5494,1.0988,1.7115,0.7099,0.8942,1.1645,1.066,1.1074833333333334,-0.6040166666666666,0.3975833333333334,0.21328333333333338,-0.057016666666666715,0.041483333333333317
5495,1.099,1.7006,0.7099,0.8928,1.1671,1.057,1.1044,-0.5961999999999998,0.3945000000000001,0.2116,-0.06269999999999998,0.04740000000000011
5496,1.0992,1.7071,0.7059,0.8877,1.1698,1.0495,1.1032,-0.6039000000000001,0.3973,0.2154999999999999,-0.06659999999999999,0.05369999999999986
5497,1.0994,1.7028,0.7046,0.8862,1.1592,1.0415,1.09895,-0.60385,0.3943500000000001,0.2127500000000001,-0.060249999999999915,0.05745
5498,1.0996,1.7028,0.698,0.8818,1.1575,1.0366,1.09605,-0.6067500000000001,0.39805,0.21424999999999994,-0.061450000000000005,0.05945
5499,1.0998,1.7115,0.6939,0.8765,1.1489,1.0312,1.0936333333333335,-0.6178666666666666,0.3997333333333335,0.2171333333333335,-0.055266666666666575,0.06243333333333356
5500,1.1,1.7028,0.6871,0.8711,1.1374,1.0283,1.0877833333333333,-0.6150166666666668,0.4006833333333333,0.21668333333333334,-0.04961666666666664,0.05948333333333333
5501,1.1002,1.7071,0.6815,0.8648,1.1262,1.0241,1.0839833333333333,-0.6231166666666668,0.4024833333333333,0.21918333333333329,-0.04221666666666679,0.05988333333333329
5502,1.1004,1.7071,0.6744,0.8608,1.1162,1.0241,1.0805,-0.6266,0.4061,0.2197,-0.035700000000000065,0.056400000000000006
5503,1.1006,1.7028,0.6672,0.8534,1.1042,1.0236,1.0753000000000001,-0.6275,0.40810000000000013,0.2219000000000001,-0.028899999999999926,0.05170000000000008
5504,1.1008,1.7115,0.6585,0.845,1.0963,1.0253,1.0729,-0.6386000000000001,0.4144,0.2279,-0.023400000000000087,0.047599999999999865
5505,1.101,1.7203,0.6525,0.8398,1.0851,1.0283,1.0711666666666666,-0.6491333333333333,0.41866666666666663,0.2313666666666666,-0.013933333333333353,0.04286666666666661
5506,1.1012,1.6729,0.6434,0.8318,1.077,1.0307,1.0594999999999999,-0.6134000000000002,0.4160999999999999,0.2276999999999999,-0.01750000000000007,0.028799999999999937
5507,1.1014,1.7291,0.6357,0.8254,1.0671,1.0342,1.0654833333333333,-0.6636166666666667,0.4297833333333333,0.24008333333333332,-0.0016166666666665996,0.03128333333333333
5508,1.1016,1.7006,0.631,0.8161,1.06,1.0372,1.0577500000000002,-0.6428499999999997,0.4267500000000002,0.24165000000000014,-0.0022499999999998632,0.02055000000000029
5509,1.1018,1.705,0.6279,0.8113,1.053,1.0397,1.05645,-0.6485500000000002,0.4285499999999999,0.24514999999999987,0.003449999999999953,0.01674999999999982
5510,1.102,1.7071,0.6231,0.8113,1.0462,1.0433,1.0555,-0.6516,0.4324000000000001,0.24420000000000008,0.009300000000000086,0.01220000000000021
5511,1.1022,1.705,0.6183,0.7862,1.0431,1.0439,1.0497833333333333,-0.6552166666666668,0.43148333333333333,0.2635833333333333,0.006683333333333374,0.0058833333333332405
5512,1.1024,1.7028,0.615,0.7809,1.0401,1.0451,1.0477166666666666,-0.6550833333333335,0.43271666666666664,0.2668166666666666,0.007616666666666605,0.0026166666666667115
5513,1.1026,1.7115,0.6167,0.7766,1.0365,1.0458,1.0482833333333332,-0.6632166666666668,0.4315833333333332,0.2716833333333333,0.011783333333333257,0.002483333333333171
5514,1.1028,1.7028,0.6215,0.7712,1.0353,1.0458,1.0465666666666669,-0.6562333333333332,0.4250666666666668,0.27536666666666687,0.011266666666666758,0.0007666666666668043
5515,1.103,1.7071,0.6134,0.7623,1.0371,1.0445,1.0445666666666666,-0.6625333333333334,0.4311666666666667,0.28226666666666667,0.0074666666666667325,6.666666666665932e-05
5516,1.1032,1.7071,0.631,0.7555,1.0359,1.0427,1.0458999999999998,-0.6612000000000002,0.4148999999999998,0.2903999999999999,0.009999999999999787,0.0031999999999998696
5517,1.1034,1.7071,0.6404,0.7508,1.0389,1.0409,1.0469166666666667,-0.6601833333333333,0.40651666666666675,0.2961166666666667,0.008016666666666783,0.006016666666666781
5518,1.1036,1.705,0.6434,0.745,1.0437,1.0372,1.0463166666666668,-0.6586833333333333,0.4029166666666668,0.3013166666666668,0.0026166666666667115,0.009116666666666884
5519,1.1038,1.705,0.6525,0.7414,1.0456,1.0354,1.0472833333333333,-0.6577166666666667,0.3947833333333334,0.3058833333333334,0.001683333333333259,0.011883333333333246
5520,1.104,1.7093,0.6629,0.7378,1.0562,1.0318,1.0503333333333336,-0.6589666666666665,0.3874333333333335,0.31253333333333355,-0.005866666666666465,0.018533333333333513
5521,1.1042,1.7006,0.6758,0.7366,1.0568,1.0301,1.0506833333333334,-0.6499166666666665,0.37488333333333346,0.3140833333333334,-0.006116666666666548,0.020583333333333398
5522,1.1044,1.7159,0.6898,0.7354,1.0606,1.0277,1.0556333333333334,-0.6602666666666666,0.36583333333333345,0.32023333333333337,-0.004966666666666564,0.027933333333333366
5523,1.1046,1.7028,0.7059,0.7354,1.0743,1.0241,1.05785,-0.6449500000000001,0.35195,0.3224499999999999,-0.016450000000000076,0.03374999999999995
5524,1.1048,1.7071,0.7202,0.7366,1.0907,1.0247,1.0640166666666666,-0.6430833333333335,0.34381666666666666,0.3274166666666666,-0.026683333333333392,0.039316666666666666
5525,1.105,1.7006,0.7339,0.739,1.097,1.0236,1.0665166666666668,-0.6340833333333331,0.3326166666666668,0.3275166666666668,-0.030483333333333196,0.042916666666666714
5526,1.1052,1.7115,0.7506,0.7426,1.1109,1.023,1.0739666666666665,-0.6375333333333335,0.32336666666666647,0.3313666666666665,-0.036933333333333485,0.050966666666666605
5527,1.1054,1.7071,0.7655,0.7485,1.1246,1.0236,1.0791166666666667,-0.6279833333333333,0.31361666666666677,0.33061666666666667,-0.04548333333333332,0.05551666666666666
5528,1.1056,1.705,0.7818,0.752,1.139,1.023,1.0844,-0.6206,0.3026,0.33240000000000003,-0.05459999999999998,0.06140000000000012
5529,1.1058,1.7071,0.7963,0.7612,1.1566,1.0224,1.0915666666666668,-0.6155333333333333,0.2952666666666668,0.3303666666666668,-0.06503333333333328,0.06916666666666682
5530,1.106,1.705,0.8121,0.7679,1.1734,1.0241,1.0980833333333333,-0.6069166666666668,0.28598333333333326,0.3301833333333333,-0.0753166666666667,0.07398333333333329
5531,1.1062,1.7071,0.828,0.7766,1.1816,1.0247,1.1040333333333332,-0.6030666666666669,0.27603333333333324,0.32743333333333324,-0.07756666666666678,0.07933333333333326
5532,1.1064,1.705,0.8387,0.7862,1.2007,1.0241,1.1101833333333333,-0.5948166666666668,0.2714833333333333,0.3239833333333333,-0.0905166666666668,0.08608333333333329
5533,1.1066,1.7115,0.8557,0.7965,1.2137,1.0241,1.1180166666666667,-0.5934833333333334,0.26231666666666664,0.3215166666666667,-0.09568333333333334,0.09391666666666665
5534,1.1068,1.7006,0.8694,0.8065,1.2208,1.0253,1.1215666666666666,-0.5790333333333333,0.25216666666666665,0.3150666666666666,-0.0992333333333335,0.0962666666666665
5535,1.107,1.705,0.8824,0.8152,1.226,1.0271,1.1271166666666668,-0.5778833333333333,0.2447166666666668,0.31191666666666673,-0.09888333333333321,0.10001666666666686
5536,1.1072,1.7071,0.8955,0.8273,1.2334,1.0295,1.1333333333333335,-0.5737666666666665,0.23783333333333356,0.3060333333333335,-0.10006666666666653,0.10383333333333344
5537,1.1074,1.7071,0.9067,0.8371,1.2366,1.0318,1.1377833333333331,-0.5693166666666669,0.2310833333333332,0.3006833333333332,-0.09881666666666677,0.1059833333333331
5538,1.1076,1.7115,0.9168,0.8458,1.2399,1.0391,1.1434499999999999,-0.5680500000000002,0.2266499999999999,0.29764999999999986,-0.09645000000000015,0.10434999999999994
5539,1.1078,1.7093,0.9259,0.8542,1.2399,1.047,1.1473499999999999,-0.5619500000000002,0.22144999999999992,0.2931499999999999,-0.09255000000000013,0.10034999999999994
5540,1.108,1.7093,0.9348,0.8616,1.2366,1.0576,1.1513166666666668,-0.5579833333333333,0.2165166666666668,0.28971666666666673,-0.08528333333333316,0.09371666666666667
5541,1.1082,1.7006,0.9416,0.8695,1.2356,1.0705,1.1543333333333334,-0.5462666666666665,0.21273333333333344,0.2848333333333334,-0.0812666666666666,0.08383333333333343
5542,1.1084,1.7115,0.9477,0.8757,1.2356,1.086,1.1608166666666666,-0.5506833333333334,0.21311666666666662,0.2851166666666666,-0.07478333333333342,0.07481666666666653
5543,1.1086,1.7115,0.9549,0.8818,1.2313,1.103,1.1651833333333332,-0.5463166666666668,0.21028333333333327,0.2833833333333332,-0.06611666666666682,0.06218333333333326
5544,1.1088,1.7006,0.9579,0.8855,1.2292,1.1218,1.1673,-0.5332999999999999,0.20940000000000003,0.28180000000000005,-0.061900000000000066,0.045500000000000096
5545,1.109,1.7028,0.9626,0.8928,1.2271,1.1392,1.17225,-0.5305500000000001,0.20965,0.27945,-0.054850000000000065,0.033050000000000024
5546,1.1092,1.7093,0.9661,0.8963,1.2219,1.1534,1.1760333333333335,-0.5332666666666666,0.20993333333333353,0.2797333333333335,-0.0458666666666665,0.022633333333333505
5547,1.1094,1.7336,0.9708,0.8992,1.2157,1.171,1.1832833333333335,-0.5503166666666666,0.21248333333333347,0.28408333333333347,-0.03241666666666654,0.012283333333333424
5548,1.1096,1.6942,0.9754,0.9027,1.2076,1.1838,1.1788833333333333,-0.5153166666666666,0.20348333333333324,0.27618333333333334,-0.028716666666666724,-0.00491666666666668
5549,1.1098,1.7006,0.98,0.9054,1.192,1.1952,1.1804999999999999,-0.5201,0.2004999999999999,0.2750999999999999,-0.011500000000000066,-0.014700000000000157
5550,1.11,1.7159,0.9817,0.9102,1.178,1.1952,1.1818333333333333,-0.5340666666666667,0.20013333333333327,0.2716333333333333,0.0038333333333333552,-0.013366666666666749
5551,1.1102,1.705,0.9875,0.9162,1.1627,1.204,1.1809333333333332,-0.5240666666666669,0.19343333333333312,0.26473333333333315,0.0182333333333331,-0.02306666666666679
5552,1.1104,1.7028,0.9915,0.9047,1.1439,1.21,1.1772166666666668,-0.5255833333333333,0.18571666666666675,0.27251666666666685,0.03331666666666688,-0.032783333333333164
5553,1.1106,1.7071,0.9961,0.9208,1.1254,1.207,1.1778333333333333,-0.5292666666666668,0.1817333333333333,0.25703333333333334,0.05243333333333333,-0.029166666666666785
